"AL627309.1",0,0,0,0
"AL627309.5",0,0,0,0
"LINC01409",0,0,0,0.113769250338774
"FAM87B",0,0,0,0
"LINC01128",0.132852721869257,0.147442225411293,0.237054779956917,0
"LINC00115",0,0,0.0411269223306233,0.105462837245769
"FAM41C",0,0,0.0694162449899133,0
"NOC2L",0.132852721869257,0.288230984081819,0.349620814682662,0.192175686268436
"KLHL17",0,0,0.252984116997628,0.308252530076284
"PLEKHN1",0.271213911417355,0,0,0
"HES4",0,0,0,0
"ISG15",0.647596049502848,0.45240945162199,0.394588687106721,0.368153436866892
"AL645608.1",0,0,0,0
"AGRN",0,0,0,0
"C1orf159",0.139462585989147,0.272521318576153,0.229378258467365,0
"TTLL10",0,0,0,0
"TNFRSF18",0.271213911417355,0.136484677057734,0.0658057625248193,0
"TNFRSF4",0.132852721869257,0,0.0373976003133235,0
"SDF4",0.98592779715112,0.668039869536003,0.612334222633016,0.758936421065728
"B3GALT6",0.161254744457255,0.291716803106007,0.0552753871561956,0.0926485214665081
"C1QTNF12",0,0,0,0
"AL162741.1",0,0,0,0
"UBE2J2",0.442767296478415,0.455344416907375,0.321297886832561,0.488694565627784
"SCNN1D",0,0,0.0486382577434979,0
"ACAP3",0.207489473449176,0.321565360408584,0.156112312881554,0
"PUSL1",0.234622487830423,0,0.110240699914533,0.124272282623096
"INTS11",0.513551814618881,0.651263356882026,0.702201610773075,0.461473496746864
"CPTP",0.132852721869257,0,0.0733325609680354,0.0788878286874205
"TAS1R3",0,0,0,0
"DVL1",0,0.181412788444109,0,0
"MXRA8",0,0,0,0
"AURKAIP1",0.868901771197623,0.786554580414076,0.765177724260399,0.595584400709259
"CCNL2",0.652825644952793,0.471520527816853,0.597728940512661,0.588007639043457
"MRPL20-AS1",0,0,0,0
"MRPL20",0.796846649126841,0.63463433793426,0.568122253754251,0.248005745564447
"AL391244.2",0,0,0,0
"ATAD3C",0,0,0,0
"ATAD3B",0.161254744457255,0.504046419915806,0.0453205954638234,0.138672258159251
"ATAD3A",0,0,0.0969824304613,0.138672258159251
"TMEM240",0,0,0,0
"SSU72",1.11615323208738,0.961641946733175,1.00495109827316,0.991995471744937
"AL645728.1",0,0,0.101133027188687,0.138672258159251
"FNDC10",0,0,0,0
"AL691432.4",0,0,0,0
"AL691432.2",0,0,0.138136757032619,0.114279461125202
"MIB2",1.30271463884973,0.537442437690854,0.5595259417165,0.686741700282329
"MMP23B",0,0.173952029821917,0.256656652484301,0.144576442645042
"CDK11B",0.393124054527915,0.625846214235625,0.240353048935039,0.295591885936816
"FO704657.1",0,0,0.0238215395696377,0
"SLC35E2B",0.132852721869257,0,0.345249975073044,0.596156530554322
"CDK11A",0.637391623258137,1.00158871756139,0.670943770242193,0.670548458272458
"SLC35E2A",0,0,0.0499929430315304,0.174703768728213
"NADK",0,0.554673655667667,0.396442271998564,0.504205321235447
"GNB1",0.886951854185852,0.955317511751065,1.02671385696628,1.07682390219556
"AL109917.1",0,0,0,0
"CALML6",0,0,0,0
"TMEM52",0,0,0,0
"PRKCZ",0,0,0.169977581895404,0.189127611109182
"AL590822.2",0,0,0,0
"PRKCZ-AS1",0,0,0,0
"FAAP20",0.655364509764166,0.736403636265157,0.558004145610304,0.701008677255405
"SKI",0,0,0,0
"AL590822.3",0,0,0,0
"MORN1",0,0,0,0.0853381443037862
"AL513477.2",0,0,0,0
"RER1",0.483322206023352,0.491722532272358,0.637905416815381,0.632547715331006
"PEX10",0,0,0,0
"PLCH2",0,0.147442225411293,0.0644139183486324,0
"AL139246.4",0,0,0,0
"PANK4",0.385192246252109,0.15314303727058,0.0863062220798972,0
"AL139246.5",0.635723213065151,0,0.416772082056816,0.20548665102637
"TNFRSF14-AS1",0,0.157941862194894,0.130351408525274,0.345778838230688
"TNFRSF14",0.641030773412467,0.896102924264728,0.892440300304267,0.873043916280107
"AL139246.3",0,0,0,0
"PRXL2B",0,0,0.045196036877494,0
"MMEL1",0,0,0,0
"TTC34",0,0,0,0
"PRDM16",0,0,0,0
"AL512413.1",0,0,0,0
"MEGF6",0,0,0,0
"AL513320.1",0,0,0,0
"TPRG1L",0,0.439092442060617,0.462555753660567,0.47385355356073
"WRAP73",0.234622487830423,0.135550807970584,0.208753389568808,0.275294249307767
"TP73",0,0,0,0
"CCDC27",0,0,0,0
"SMIM1",0,0,0,0
"LRRC47",0.423649360184442,0.159762474851127,0.269037093735287,0.114279461125202
"AL365330.1",0,0,0,0
"CEP104",0,0.424896373788211,0.338819485680372,0.245848227786199
