#Time : 22:18:47 03-16-2026
#File : ../data/cluster_two.csv
#Number_of_genes : 17857
#Program : Standard
#MAX_RUNS : 40000
#Interrupt_runs : 1000
#Num_Patterns : 3
#Distribution : 
#Total_error : 799.04
#Total_running_time : 0d1h0m29.119s
#"patternTwoLT",0.737735  1.17167 0.184572 0.946512
#"",2.69996e-06 5.66002e-07    0.336622    0.116226
#"",2.68343e-06 1.11322e-06  8.3439e-06  8.1031e-06
row-0,5.44531e-05,3.79869e-05,0.0815192,0.000184417
row-1,5.07028e-05,0.000432921,0.0604116,0.000351433
row-2,2.46137e-05,0.0545383,0.107256,0.00644466
row-3,6.24822e-05,8.94909e-05,0.0773377,0.000232068
row-4,6.66567e-05,6.38032e-05,0.0602141,0.000232781
row-5,3.3591e-05,7.57448e-05,0.170225,0.0388341
row-6,4.62708e-05,0.0246381,0.218984,0.00303826
row-7,6.71509e-05,0.20938,0.112347,0.0154282
row-8,5.5218e-05,0.0876035,0.130293,0.0103684
row-9,7.91479e-05,2.04184e-05,0.0998687,0.000251917
row-10,4.98975e-05,0.0004254,0.00878699,0.000344534
row-11,0.000249638,0.226479,0.218139,0.0427789
row-12,1.38695e-05,0.000144782,0.197601,0.000111735
row-13,2.38874e-05,1.93139e-05,0.119301,8.3791e-05
row-14,9.95557e-06,0.0240224,0.0639289,0.0183476
row-15,2.16913e-05,3.35719e-05,0.0910207,8.29979e-05
row-16,0.000101932,0.0567451,0.17147,0.090839
row-17,2.02012e-06,7.84855e-05,0.0196757,0.0172077
row-18,0.0836271,0.213915,0.163971,0.0625636
row-19,2.92183e-07,0.0633693,0.0035383,0.00741825
row-20,1.96769e-05,4.70454e-05,0.124669,8.36557e-05
row-21,2.85734e-05,0.000255954,0.174829,0.000206325
row-22,0.000103351,0.245862,0.141655,0.216154
row-23,1.66281e-05,2.92024e-05,0.0671338,6.5141e-05
row-24,7.1743e-06,0.00013225,0.0334291,8.23798e-05
row-25,1.44817e-05,0.0558272,0.109112,0.00655318
row-26,0.0345707,0.204496,0.104005,0.147088
row-27,7.50997e-05,0.0241514,0.00230269,0.0183726
row-28,1.61314e-05,0.000391986,0.0985408,0.000228553
row-29,7.07691e-06,9.53733e-05,0.0574647,6.58705e-05
