#Time : 22:11:58 03-16-2026
#File : ../data/cluster_three.csv
#Number_of_genes : 17857
#Program : Standard
#MAX_RUNS : 40000
#Interrupt_runs : 1000
#Num_Patterns : 3
#Distribution : 
#Total_error : 591.123
#Total_running_time : 0d0h53m53.209s
#"patternThreeLT",0.166621 0.201335 0.206281 0.202887
#"",2.51657e-06 3.75567e-06 2.01197e-05 5.91653e-06
#"",  0.373944 3.4385e-06   0.316859    0.31873
row-0,0.000208537,0.115366,8.06472e-06,0.000453059
row-1,0.000326686,0.182614,0.0036536,0.00190026
row-2,6.31384e-05,0.0448261,0.0443274,0.00301702
row-3,0.000195763,0.0189153,4.64779e-06,0.0010178
row-4,0.000609454,0.063309,0.0592598,0.00371526
row-5,0.00014396,0.0206884,0.022605,0.000618915
row-6,8.88445e-05,0.0414469,0.00966527,0.00317605
row-7,0.247105,0.0416186,0.00025251,0.262434
row-8,0.000499898,0.121899,0.0460069,0.0022984
row-9,8.60311e-05,0.126975,0.00786198,0.00265078
row-10,0.000180416,0.207488,0.000695876,0.00142606
row-11,0.409113,0.318367,3.78812e-05,0.150144
row-12,0.000308038,0.193703,7.51227e-05,0.00201083
row-13,0.000447474,0.0774938,0.00197065,0.001535
row-14,0.000344406,0.0483705,0.0408756,0.0129007
row-15,6.43118e-05,0.0480717,5.92806e-05,0.000111377
row-16,0.000452907,0.0646024,0.0520676,0.0174917
row-17,0.000161159,0.12212,0.131868,0.100328
row-18,0.000280667,0.258577,0.300386,0.0214208
row-19,5.11226e-05,0.0169303,0.0553877,0.0114164
row-20,8.28749e-05,0.0567836,0.000142339,0.000209935
row-21,0.000323953,0.211085,5.98651e-05,0.0011632
row-22,0.294363,0.292691,0.000559916,0.154913
row-23,0.00194192,0.129718,0.00346386,0.000993791
row-24,0.000326927,0.016866,0.0802472,0.00469674
row-25,6.59623e-05,0.0941488,0.0542087,0.0105601
row-26,0.00121168,0.19177,0.226804,0.00433921
row-27,0.000214552,9.44778e-05,0.0658301,0.0129037
row-28,4.23879e-05,0.0546302,0.000180231,0.000583522
row-29,0.000297016,0.0788347,0.0302262,0.0121878
row-30,0.000818791,0.171342,0.0189932,0.00485048
row-31,0.586803,0.274101,0.00075842,0.133138
row-32,0.000449533,0.160805,0.314812,0.0221164
row-33,0.000141124,0.0512112,0.0744241,0.00873217
row-34,0.000138716,0.400677,0.318567,0.0263043
row-35,1.74455e-05,0.185693,9.21623e-05,0.00084953
row-36,0.000320615,0.201546,0.00980809,0.0043633
row-37,0.000717375,0.251168,0.05614,0.0054172
row-38,0.00013496,0.111863,0.0340842,0.0107927
row-39,4.91181e-05,0.143319,0.00109134,0.00397538
row-40,0.382418,0.215053,0.207465,0.0846981
row-41,0.000684979,0.0456215,0.0109264,0.000975592
row-42,2.88036e-05,0.0211482,0.0177906,0.00549034
row-43,9.52626e-05,0.185122,0.000401316,0.00097014
row-44,0.000746358,0.15414,0.0367695,0.0123183
row-45,0.000431719,0.301071,0.184068,0.00813064
row-46,0.000238966,0.00845598,0.0344506,0.0127885
row-47,0.00022839,0.0770582,0.0973814,0.00654442
row-48,6.433e-05,0.190599,0.000325454,0.00211402
row-49,0.000715267,0.120086,0.124598,0.00806536
row-50,0.000628797,0.258248,0.278215,0.0166582
