#Time : 19:41:32 03-11-2026
#File : ../data/cluster_two.csv
#Number_of_genes : 17857
#Program : Standard
#MAX_RUNS : 40000
#Interrupt_runs : 1000
#Num_Patterns : 3
#Distribution : 
#Total_error : 794.093
#Total_running_time : 0d1h46m28.592s
#"patternTwo",0.924387  1.90139 0.492387  1.34139
#"",2.64232e-06 1.20699e-06 2.37381e-06 2.60146e-07
#"",4.61583e-06 1.43166e-05     0.33056    0.161379
row-0,5.4653e-06,0.0738534,0.000164454,0.000106849
row-1,1.95637e-05,3.16708e-05,8.41783e-06,9.52994e-05
row-2,4.62436e-06,0.00636421,0.0555081,0.00902551
row-3,5.38017e-06,0.394906,4.6578e-05,5.05438e-05
row-4,1.6872e-05,0.0738976,8.20858e-05,0.000119478
row-5,1.14789e-05,0.0013196,0.000479361,0.038882
row-6,3.23813e-05,0.0145778,0.0250848,0.00421955
row-7,4.29165e-05,0.126167,0.213076,0.00534148
row-8,4.00777e-05,0.189647,0.0885749,0.0146375
row-9,7.70904e-06,0.268718,1.45899e-05,4.48405e-05
row-10,2.32929e-05,0.140689,6.48779e-05,0.000141364
row-11,8.08849e-06,0.130475,0.230079,0.0315217
row-12,8.77184e-06,0.0142161,3.01856e-06,4.245e-05
row-13,1.8998e-05,0.0420584,0.000123402,0.000149503
row-14,6.90332e-05,0.0499155,0.0242026,0.0172732
row-15,6.74388e-06,0.165468,8.01784e-05,7.19406e-05
row-16,0.000595638,0.159811,0.0570656,0.0935803
row-17,5.60786e-05,0.0642329,0.000525688,0.0173882
row-18,0.0514838,0.0334711,0.188053,0.0531936
row-19,1.6449e-06,0.112312,0.0632843,0.0105805
row-20,1.03009e-05,0.103182,0.000138586,0.000116845
row-21,8.95556e-06,0.0318886,0.000129709,0.000105747
row-22,1.40325e-05,0.156624,0.250218,0.227913
row-23,1.4848e-05,0.0429117,0.000117519,0.000127278
row-24,5.61458e-05,0.104306,8.13033e-05,0.000302288
row-25,6.07133e-05,0.00935642,0.056495,0.00944075
row-26,0.0181507,0.112917,0.199931,0.144669
row-27,1.6077e-05,0.0671783,0.0242497,0.017238
row-28,4.70052e-06,0.190857,7.48278e-05,5.99518e-05
row-29,1.59591e-05,0.113808,5.36743e-06,7.77407e-05
row-30,2.86475e-05,0.0212286,6.05411e-05,0.000163406
row-31,0.0793395,0.183481,0.331376,0.179346
row-32,0.0623787,0.110496,0.0825005,0.169421
row-33,1.61109e-05,0.0194275,0.107186,0.000270967
row-34,0.0307462,0.0954108,0.173248,0.119203
row-35,5.68433e-06,0.167015,0.000227602,0.00013954
row-36,1.36439e-05,0.0915088,0.000197061,0.000161113
row-37,1.92171e-05,0.0792278,0.141738,0.0031908
row-38,6.48708e-06,0.0198559,0.0333242,0.00540621
row-39,7.84704e-06,0.0828566,0.0242631,0.00401826
row-40,0.0515269,0.16557,0.471121,0.156365
row-41,1.27634e-05,0.026544,0.000272671,0.0354312
row-42,3.65807e-05,0.306489,0.0335975,0.00562407
row-43,1.85327e-05,0.162527,5.6656e-05,0.00011528
row-44,0.0150204,0.0118023,1.14008e-05,0.0930319
row-45,1.64952e-06,0.0519358,0.365396,0.00149105
row-46,0.0100883,0.142065,0.279393,0.142459
row-47,4.31934e-06,0.0696153,0.130291,0.0212415
row-48,3.13862e-05,0.102015,3.30772e-05,0.000163179
row-49,3.28973e-05,0.179284,0.145953,0.047852
row-50,6.31702e-05,0.0167063,0.27197,0.0445508
row-51,0.0265745,0.0562671,0.0473943,0.0583283
row-52,0.0483403,0.0758132,0.0212715,0.255751
row-53,0.0655064,0.319248,0.336169,0.272637
row-54,2.74436e-05,0.00992664,0.000122371,0.00018814
row-55,6.76639e-06,0.0960233,0.00011105,8.67827e-05
row-56,2.92859e-05,0.130807,3.76661e-05,0.000155837
row-57,1.91863e-05,0.0302195,0.0482915,0.00796803
row-58,2.35842e-05,0.077488,7.3198e-05,0.000146404
