"AL627309.1",0,0,0,0
"AL627309.5",0,0,0,0
"LINC01409",0,0,0.114047794262123,0
"FAM87B",0,0,0,0
"LINC01128",0,0,0,0
"LINC00115",0,0,0,0.240377884527716
"FAM41C",0,0,0.0517223811703666,0
"NOC2L",0,0,0.436675043989307,0.245773508477408
"KLHL17",0,0,0.182699876384916,0
"PLEKHN1",0,0,0,0
"HES4",0,0,0,0
"ISG15",0,0,0.47117862493337,0.425155825098034
"AL645608.1",0,0,0,0
"AGRN",0,0,0,0
"C1orf159",0,0,0.0496885534942864,0.130529121212488
"TTLL10",0,0,0,0
"TNFRSF18",0,0.520780014057447,0.119627417506845,0
"TNFRSF4",0,0,0,0.106544802757738
"SDF4",0,0.607274366826628,0.542012542859902,0.65001489408773
"B3GALT6",0,0,0.131907471499414,0
"C1QTNF12",0,0,0,0
"AL162741.1",0,0,0,0
"UBE2J2",1.29215197026985,0,0.513401693515276,0.130529121212488
"SCNN1D",0,0,0,0
"ACAP3",0,0,0,0
"PUSL1",0,0,0.116378960207216,0
"INTS11",0,1.0022611579964,0.466609840986964,0.348012861271157
"CPTP",0,0,0.0501710349248948,0.130529121212488
"TAS1R3",0,0,0,0
"DVL1",0,0,0,0
"MXRA8",0,0,0,0
"AURKAIP1",1.29215197026985,0.934349797093391,0.922615153486792,0.719224755480143
"CCNL2",1.29215197026985,0.62176804835631,0.359318784483014,0.603122330955096
"MRPL20-AS1",0,0,0.219458330229647,0.106195983439561
"MRPL20",0,0.923767532721627,0.448993810891206,0.427750281956716
"AL391244.2",0,0,0,0
"ATAD3C",0,0,0,0
"ATAD3B",0,0,0.290564302767457,0.12259730557545
"ATAD3A",0,0,0.0682999050680908,0
"TMEM240",0,0,0.0501710349248948,0
"SSU72",0,0.992377135730909,1.12274793252749,0.610865151214646
"AL645728.1",0,0,0,0.219187345865735
"FNDC10",0,0,0.0692562544877465,0
"AL691432.4",0,0,0,0
"AL691432.2",0,0.62176804835631,0,0.124890796452444
"MIB2",0,0,0.748271222566401,0.374251332023338
"MMP23B",0,0.923767532721627,0.603459286636598,0.343124405245631
"CDK11B",0,0,0.268196192702694,0
"FO704657.1",0,0,0,0
"SLC35E2B",0,0,0.29868375440845,0.441817337354204
"CDK11A",0,0,0.557317188388711,0.547452157622913
"SLC35E2A",0,0.520780014057447,0.178261297811078,0.266684266162828
"NADK",1.29215197026985,0,0.191069570283044,0.423601360297425
"GNB1",1.29215197026985,0,0.888185421057285,0.881510470532122
"AL109917.1",0,0,0,0
"CALML6",0,0,0,0
"TMEM52",0,0,0,0
"PRKCZ",0,0,0.0995933975906837,0
"AL590822.2",0,0,0,0
"PRKCZ-AS1",0,0,0,0
"FAAP20",2.18850196420125,0.520780014057447,0.694687295768609,0.303740903512469
"SKI",0,0,0.259950169824292,0
"AL590822.3",0,0,0,0
"MORN1",0,0,0,0
"AL513477.2",0,0,0,0
"RER1",0,0,0.739535396771424,0.575360739558138
"PEX10",0,0,0,0.0963300770760696
"PLCH2",0,0.62176804835631,0.0543585490671095,0
"AL139246.4",0,0,0,0
"PANK4",1.29215197026985,0,0.23242451364368,0.114902551976649
"AL139246.5",1.29215197026985,0,0.629049429528581,0.363856607259857
"TNFRSF14-AS1",0,0,0.0819244127854047,0.112260573106326
"TNFRSF14",1.29215197026985,1.17214088929419,1.05721860254197,1.10095793408062
"AL139246.3",0,0,0,0
"PRXL2B",0,0,0,0
"MMEL1",0,0,0,0
"TTC34",0,0,0,0.176964193151525
"PRDM16",0,0,0,0
"AL512413.1",0,0,0,0
"MEGF6",0,0,0,0
"AL513320.1",0,0,0,0
"TPRG1L",1.29215197026985,0.607274366826628,0.442756716215544,0.197972255318184
"WRAP73",0,0,0.313041426361024,0.275055197740122
"TP73",0,0,0.0607979099969552,0
"CCDC27",0,0,0,0
"SMIM1",0,0,0.0739254559453098,0
"LRRC47",0,0,0.25253168114658,0.296550179970939
"AL365330.1",0,0,0,0
"CEP104",0,0,0.178128400587444,0
"DFFB",0,0.86148827006811,0.128361259562905,0
"C1orf174",0,0.607274366826628,0.599991126022911,0.347237655781657
"LINC01134",0,0,0,0
"AL365255.1",0,0,0,0
"NPHP4",0,0,0.0488533411239302,0
"KCNAB2",1.29215197026985,0.934349797093391,1.01565449336559,0.999027102245502
"RPL22",2.18850196420125,2.71338294859043,2.52924310955776,2.5474489919021
"AL031847.1",0,0,0,0
"RNF207",0,0,0.0724508374351589,0
"ICMT",0,0,0.0536189235327606,0.224896598091247
"GPR153",0,0,0.192315106329644,0
