cluster,gene,rank,score,method,direction
clusterFour,WARS,416,0.103762616159308,rawMAE,min
clusterFour,TYSND1,417,0.10377901093012974,rawMAE,min
clusterFour,APBB1,418,0.10387578848968676,rawMAE,min
clusterFour,UAP1,419,0.10388796055727875,rawMAE,min
clusterFour,FAM117B,420,0.10389098613197359,rawMAE,min
clusterFour,CSRNP1,421,0.10392532044944275,rawMAE,min
clusterFour,HIST1H2BK,422,0.10393512923098674,rawMAE,min
clusterFour,DDIT3,423,0.10393927455192697,rawMAE,min
clusterFour,CCDC141,424,0.1039394041816755,rawMAE,min
clusterFour,MTMR10,425,0.10396412126395825,rawMAE,min
clusterFour,PPIP5K1,426,0.10398068982417424,rawMAE,min
clusterFour,LINC02245,427,0.10404827162590925,rawMAE,min
clusterFour,EID3,428,0.1040631923169125,rawMAE,min
clusterFour,DCTPP1,429,0.10409791658187324,rawMAE,min
clusterFour,CAD,430,0.10411863276369625,rawMAE,min
clusterFour,SNX11,431,0.10417684781948774,rawMAE,min
clusterFour,CDK5,432,0.10418285176647074,rawMAE,min
clusterFour,MAP7D3,433,0.10420283412383674,rawMAE,min
clusterFour,FCF1,434,0.1042087338215945,rawMAE,min
clusterFour,FOXP3,435,0.10430088545509823,rawMAE,min
clusterFour,BCAS4,436,0.10431130102576149,rawMAE,min
clusterFour,SAMD12,437,0.10439130061242208,rawMAE,min
clusterFour,GLOD4,438,0.10440704395364264,rawMAE,min
clusterFour,EXOC2,439,0.10440965734428412,rawMAE,min
clusterFour,DGKH,440,0.10441764767595399,rawMAE,min
clusterFour,SCFD2,441,0.10444409205405013,rawMAE,min
clusterFour,TTLL12,442,0.10447353324861249,rawMAE,min
clusterFour,DOCK3,443,0.104476829839889,rawMAE,min
clusterFour,HLTF,444,0.10451169216819908,rawMAE,min
clusterFour,RUFY2,445,0.10454082767917815,rawMAE,min
clusterFour,SMIM30,446,0.10468007773575974,rawMAE,min
clusterFour,ZNF737,447,0.10476297085019874,rawMAE,min
clusterFour,CBWD5,448,0.10479919977224299,rawMAE,min
