cluster,gene,rank,score,method,direction
clusterTwo,SLC2A4RG,1,0.030006923157756972,rawMAE,min
clusterTwo,TMEM50A,2,0.03361228667149322,rawMAE,min
clusterTwo,CITED2,3,0.03694930812237227,rawMAE,min
clusterTwo,ATP8A1,4,0.03749949423806851,rawMAE,min
clusterTwo,RAB14,5,0.03845607052622577,rawMAE,min
clusterTwo,NOL7,6,0.04019237445339547,rawMAE,min
clusterTwo,ZC3H15,7,0.04037263927566349,rawMAE,min
clusterTwo,RAB5C,8,0.0405200824434498,rawMAE,min
clusterTwo,POLR1D,9,0.04094742766898172,rawMAE,min
clusterTwo,RNF126,10,0.04525780375032649,rawMAE,min
clusterTwo,SYNGR1,11,0.04719082458742974,rawMAE,min
clusterTwo,IKZF3,12,0.04743016142678228,rawMAE,min
clusterTwo,PRDX6,13,0.04796688959913074,rawMAE,min
clusterTwo,ARHGAP25,14,0.049390221885628256,rawMAE,min
clusterTwo,SNHG5,15,0.04949171043183873,rawMAE,min
clusterTwo,RNF216,16,0.05096998446436899,rawMAE,min
clusterTwo,HNRNPUL1,17,0.055523786300245494,rawMAE,min
clusterTwo,TUT4,18,0.05615383857333329,rawMAE,min
clusterTwo,LAMP1,19,0.05657857079744897,rawMAE,min
clusterTwo,SNRNP200,20,0.05707213439758347,rawMAE,min
clusterTwo,COPS9,21,0.05834938105090399,rawMAE,min
clusterTwo,REL,22,0.058593287347228525,rawMAE,min
clusterTwo,NR3C1,23,0.05978383765007598,rawMAE,min
clusterTwo,GPBP1,24,0.05992995560747325,rawMAE,min
clusterTwo,TC2N,25,0.06016661104222799,rawMAE,min
clusterTwo,S100A11,26,0.06074282120606448,rawMAE,min
clusterTwo,RSF1,27,0.06151487063259923,rawMAE,min
clusterTwo,CAPN2,28,0.06307917093155124,rawMAE,min
clusterTwo,RNPEPL1,29,0.06314971556004373,rawMAE,min
clusterTwo,RNPS1,30,0.06367748439071522,rawMAE,min
clusterTwo,PAPOLA,31,0.06388086867601525,rawMAE,min
clusterTwo,TRAPPC1,32,0.06391094170906952,rawMAE,min
clusterTwo,HLA-DRB1,33,0.06406898440656048,rawMAE,min
clusterTwo,JTB,34,0.06475305322643324,rawMAE,min
clusterTwo,BSG,35,0.06924323918252023,rawMAE,min
clusterTwo,MED15,36,0.06936560664783847,rawMAE,min
clusterTwo,PTRHD1,37,0.07230181045322623,rawMAE,min
clusterTwo,RASA3,38,0.07307443422773624,rawMAE,min
clusterTwo,EWSR1,39,0.07313010467304548,rawMAE,min
clusterTwo,PDIA6,40,0.07348249799821674,rawMAE,min
clusterTwo,PRPF40A,41,0.07575335878989373,rawMAE,min
clusterTwo,DIAPH1,42,0.07653802428997472,rawMAE,min
clusterTwo,VPS28,43,0.07657596093502525,rawMAE,min
clusterTwo,CIB1,44,0.07949561830977822,rawMAE,min
clusterTwo,CBX3,45,0.08088272654068923,rawMAE,min
clusterTwo,TAF1D,46,0.08116278396703172,rawMAE,min
clusterTwo,MYADM,47,0.082647809657517,rawMAE,min
clusterTwo,H2AFV,48,0.08365872876500197,rawMAE,min
clusterTwo,SNRPA,49,0.08421875882485225,rawMAE,min
clusterTwo,CDK17,50,0.08442082870418172,rawMAE,min
clusterTwo,SMARCE1,51,0.08443403693212524,rawMAE,min
clusterTwo,RAB29,52,0.08526778437691246,rawMAE,min
clusterTwo,UBL3,53,0.08546873146675424,rawMAE,min
clusterTwo,FRYL,54,0.08570915987811573,rawMAE,min
clusterTwo,IMP3,55,0.08575594164916327,rawMAE,min
clusterTwo,CCT4,56,0.08677975624838821,rawMAE,min
clusterTwo,NDUFA2,57,0.08694092878528623,rawMAE,min
clusterTwo,KANSL1-AS1,58,0.08696167464273999,rawMAE,min
clusterTwo,MCTP2,59,0.08705521014029047,rawMAE,min
clusterTwo,ARID1A,60,0.08728346417105998,rawMAE,min
clusterTwo,MFSD10,61,0.08799305335312149,rawMAE,min
clusterTwo,TMX4,62,0.088163499004078,rawMAE,min
clusterTwo,CPNE1,63,0.08826109957654199,rawMAE,min
clusterTwo,CDKN1B,64,0.08884228307213798,rawMAE,min
clusterTwo,CCT6A,65,0.08927336802212224,rawMAE,min
clusterTwo,TBCB,66,0.0915748565060395,rawMAE,min
clusterTwo,CCDC18-AS1,67,0.09170181750945325,rawMAE,min
clusterTwo,SH3BP5,68,0.09175584994334324,rawMAE,min
clusterTwo,MTPN,69,0.091952067564312,rawMAE,min
clusterTwo,FCRL3,70,0.09279400100583798,rawMAE,min
clusterTwo,UBE2B,71,0.09335024046286622,rawMAE,min
clusterTwo,DENND2D,72,0.09386787215940451,rawMAE,min
clusterTwo,COPS6,73,0.09420191520101848,rawMAE,min
clusterTwo,OSTF1,74,0.09529214257315524,rawMAE,min
clusterTwo,FNTA,75,0.09586470400896721,rawMAE,min
clusterTwo,SELENOT,76,0.09637368645505423,rawMAE,min
clusterTwo,UPF3A,77,0.09850951132930749,rawMAE,min
clusterTwo,PHF1,78,0.09854230174208126,rawMAE,min
clusterTwo,LMAN2,79,0.09894341379780947,rawMAE,min
clusterTwo,UBXN4,80,0.0990540953351233,rawMAE,min
clusterTwo,PAIP2,81,0.0995089446243412,rawMAE,min
clusterTwo,PHYKPL,82,0.09975431963356973,rawMAE,min
clusterTwo,MRPL43,83,0.09985590228500998,rawMAE,min
clusterTwo,CREB1,84,0.10116591830228452,rawMAE,min
clusterTwo,BCL11B,85,0.10120012517295474,rawMAE,min
clusterTwo,HNRNPH3,86,0.101228103147358,rawMAE,min
clusterTwo,FKBP8,87,0.10124554431974772,rawMAE,min
clusterTwo,TRABD,88,0.10169157656540076,rawMAE,min
clusterTwo,TMPO,89,0.10195708299965872,rawMAE,min
clusterTwo,WASHC1,90,0.10282454060015501,rawMAE,min
clusterTwo,SPCS1,91,0.10331495305093327,rawMAE,min
clusterTwo,GPATCH8,92,0.1035462386880335,rawMAE,min
clusterTwo,RHOG,93,0.10468896683167174,rawMAE,min
clusterTwo,GLIPR1,94,0.10611124360365798,rawMAE,min
clusterTwo,TLE4,95,0.10638534172289749,rawMAE,min
clusterTwo,H2AFZ,96,0.10650427351661872,rawMAE,min
clusterTwo,TTC14,97,0.10816899090095548,rawMAE,min
clusterTwo,RAB37,98,0.10858046113316397,rawMAE,min
clusterTwo,GOLGB1,99,0.10867251715777498,rawMAE,min
clusterTwo,OXNAD1,100,0.10884161563613523,rawMAE,min
clusterTwo,TRAPPC10,101,0.10917036881978755,rawMAE,min
clusterTwo,TES,102,0.10994476662447247,rawMAE,min
clusterTwo,ATP6V1F,103,0.11002895240968,rawMAE,min
clusterTwo,DCAF5,104,0.110439980594678,rawMAE,min
clusterTwo,BHLHE40,105,0.11186272515657322,rawMAE,min
clusterTwo,AC079781.5,106,0.11385090516572674,rawMAE,min
clusterTwo,DCTN3,107,0.11403453896823548,rawMAE,min
clusterTwo,PPP4C,108,0.11530446219556373,rawMAE,min
clusterTwo,CYTIP,109,0.11613358521730574,rawMAE,min
clusterTwo,PUM2,110,0.11715434499952873,rawMAE,min
clusterTwo,DAZAP1,111,0.11717221960138124,rawMAE,min
clusterTwo,GBP5,112,0.11725120011607951,rawMAE,min
clusterTwo,EML4,113,0.11728764713192222,rawMAE,min
clusterTwo,LBR,114,0.11973861011072548,rawMAE,min
clusterTwo,CD46,115,0.11983110346208398,rawMAE,min
clusterTwo,SERPINB9,116,0.12046382236163225,rawMAE,min
clusterTwo,HNRNPUL2,117,0.12056177419533197,rawMAE,min
clusterTwo,SF3A2,118,0.12118153473182222,rawMAE,min
clusterTwo,SPEN,119,0.122454404863136,rawMAE,min
clusterTwo,VAPA,120,0.12247173347718371,rawMAE,min
clusterTwo,MYDGF,121,0.12459806932629472,rawMAE,min
clusterTwo,TARDBP,122,0.12633819066478702,rawMAE,min
clusterTwo,STT3B,123,0.1267996078617565,rawMAE,min
clusterTwo,RWDD1,124,0.12720259202806547,rawMAE,min
clusterTwo,TAP1,125,0.1275858931598392,rawMAE,min
clusterTwo,TAZ,126,0.1278316125561415,rawMAE,min
clusterTwo,SHARPIN,127,0.12817186455365673,rawMAE,min
clusterTwo,CD84,128,0.12822973857266373,rawMAE,min
clusterTwo,OCIAD1,129,0.128343385088397,rawMAE,min
clusterTwo,RBM26,130,0.12836068009369198,rawMAE,min
clusterTwo,KDM2A,131,0.1289907238033955,rawMAE,min
clusterTwo,LY9,132,0.12917393274033273,rawMAE,min
clusterTwo,CUL3,133,0.1294146188794415,rawMAE,min
clusterTwo,COX8A,134,0.12969401671711325,rawMAE,min
clusterTwo,RASGRP1,135,0.13003751583854928,rawMAE,min
clusterTwo,SELENOM,136,0.131381900951977,rawMAE,min
clusterTwo,FAM49B,137,0.13140513031158405,rawMAE,min
clusterTwo,CTSD,138,0.13241262027942752,rawMAE,min
clusterTwo,SNRNP70,139,0.13266764790437277,rawMAE,min
clusterTwo,AOAH,140,0.1333888415325748,rawMAE,min
clusterTwo,RAB8A,141,0.13342124812511125,rawMAE,min
clusterTwo,CCDC12,142,0.13374465872629523,rawMAE,min
clusterTwo,BDP1,143,0.13400417220605948,rawMAE,min
clusterTwo,RAB2A,144,0.13404926736770872,rawMAE,min
clusterTwo,LNPEP,145,0.13410399520206073,rawMAE,min
clusterTwo,PARP1,146,0.13416303872355723,rawMAE,min
clusterTwo,SETX,147,0.1352868057428685,rawMAE,min
clusterTwo,CISD3,148,0.13538435365966697,rawMAE,min
clusterTwo,BST2,149,0.13597636011888672,rawMAE,min
clusterTwo,RBMS1,150,0.13600852282562348,rawMAE,min
clusterTwo,CYLD,151,0.13682350442646998,rawMAE,min
clusterTwo,TOP1,152,0.13723665274442726,rawMAE,min
clusterTwo,LUC7L2,153,0.13743846044195374,rawMAE,min
clusterTwo,TSPAN32,154,0.13754438775281297,rawMAE,min
clusterTwo,RAB11B,155,0.13762482395683123,rawMAE,min
clusterTwo,BUD31,156,0.13786151825377024,rawMAE,min
clusterTwo,METTL26,157,0.13790893494188,rawMAE,min
clusterTwo,RBM17,158,0.13847461918797074,rawMAE,min
clusterTwo,SERP1,159,0.138864114654495,rawMAE,min
clusterTwo,CEBPB,160,0.139004352712439,rawMAE,min
clusterTwo,ANKHD1,161,0.13923464646236597,rawMAE,min
clusterTwo,RABL6,162,0.13980848185648648,rawMAE,min
clusterTwo,PCNP,163,0.14017749701661025,rawMAE,min
clusterTwo,CYBC1,164,0.14161348252771774,rawMAE,min
clusterTwo,CNPY3,165,0.14205003219031698,rawMAE,min
clusterTwo,SUPT4H1,166,0.14225852140465725,rawMAE,min
clusterTwo,SMAP1,167,0.14229062704023224,rawMAE,min
clusterTwo,VPS37B,168,0.14230012650647475,rawMAE,min
clusterTwo,MEAF6,169,0.142435032329582,rawMAE,min
clusterTwo,SREK1IP1,170,0.14264052807674574,rawMAE,min
clusterTwo,MRPL57,171,0.14272523447817045,rawMAE,min
clusterTwo,SNX5,172,0.142910853176702,rawMAE,min
clusterTwo,TMEM256,173,0.14306750955391173,rawMAE,min
clusterTwo,PGP,174,0.14307801253139046,rawMAE,min
clusterTwo,MSL3,175,0.14315796413437448,rawMAE,min
clusterTwo,OFD1,176,0.1432222310041995,rawMAE,min
clusterTwo,CSNK1G3,177,0.14401107408723973,rawMAE,min
clusterTwo,INO80E,178,0.14410909960195523,rawMAE,min
clusterTwo,PNRC2,179,0.14416506341581126,rawMAE,min
clusterTwo,VPS4B,180,0.1445525693297935,rawMAE,min
clusterTwo,SEPTIN2,181,0.14457314763325196,rawMAE,min
clusterTwo,ADAM8,182,0.14468079857560545,rawMAE,min
clusterTwo,DDX21,183,0.14481302627344123,rawMAE,min
clusterTwo,ANKRD10,184,0.14572939108878522,rawMAE,min
clusterTwo,PTPN7,185,0.14646774838911375,rawMAE,min
clusterTwo,ZNF428,186,0.1472242142213112,rawMAE,min
clusterTwo,RAB27A,187,0.14740976972471023,rawMAE,min
clusterTwo,CSNK1G2,188,0.148575155664296,rawMAE,min
clusterTwo,HMGB2,189,0.14882733953444321,rawMAE,min
clusterTwo,DNAJB6,190,0.1493038764188447,rawMAE,min
clusterTwo,RHOC,191,0.14973819086869025,rawMAE,min
clusterTwo,GTF2I,192,0.149787744385041,rawMAE,min
clusterTwo,PKM,193,0.14983721296475647,rawMAE,min
clusterTwo,CTBP1,194,0.14994952019388022,rawMAE,min
clusterTwo,TTC3,195,0.15046263940456922,rawMAE,min
clusterTwo,DSTN,196,0.1513733673419342,rawMAE,min
clusterTwo,GYPC,197,0.15171288856543078,rawMAE,min
clusterTwo,ORAI1,198,0.15189496864886373,rawMAE,min
clusterTwo,SEC63,199,0.15194703094809325,rawMAE,min
clusterTwo,RFC1,200,0.15228776935260097,rawMAE,min
clusterTwo,RECQL,201,0.15247372568226594,rawMAE,min
clusterTwo,GTF3C1,202,0.15258622738576175,rawMAE,min
clusterTwo,TNF,203,0.1527438618815595,rawMAE,min
clusterTwo,NUTF2,204,0.15311573001243675,rawMAE,min
clusterTwo,TMEM230,205,0.15362064419080523,rawMAE,min
clusterTwo,AGTPBP1,206,0.153818831810272,rawMAE,min
clusterTwo,UGP2,207,0.15406328547369574,rawMAE,min
clusterTwo,LRBA,208,0.15447424866749074,rawMAE,min
clusterTwo,AFF4,209,0.155031949463466,rawMAE,min
clusterTwo,MORF4L1,210,0.15573076837683125,rawMAE,min
clusterTwo,HM13,211,0.15640986847577398,rawMAE,min
clusterTwo,GPR65,212,0.15642318332168048,rawMAE,min
clusterTwo,EAPP,213,0.15671907754422848,rawMAE,min
clusterTwo,SRP9,214,0.15681733526159974,rawMAE,min
clusterTwo,ATG5,215,0.15685137248607398,rawMAE,min
clusterTwo,TSR3,216,0.15734921062289622,rawMAE,min
clusterTwo,DNM2,217,0.1573601078721485,rawMAE,min
clusterTwo,NUMA1,218,0.157493926099387,rawMAE,min
clusterTwo,TBRG1,219,0.15762966306065052,rawMAE,min
clusterTwo,EIF5,220,0.15818247094288052,rawMAE,min
clusterTwo,GSDMD,221,0.15846105454304374,rawMAE,min
clusterTwo,USP48,222,0.1587403925813575,rawMAE,min
clusterTwo,TOMM6,223,0.15894814572098026,rawMAE,min
clusterTwo,CGGBP1,224,0.15901264566693274,rawMAE,min
clusterTwo,CNPY2,225,0.15995275804870224,rawMAE,min
clusterTwo,UQCR10,226,0.16008577123285245,rawMAE,min
clusterTwo,SPN,227,0.1603397680012255,rawMAE,min
clusterTwo,SRPK2,228,0.1606093098589627,rawMAE,min
clusterTwo,RTF1,229,0.16083598443131797,rawMAE,min
clusterTwo,WTAP,230,0.16102638799782024,rawMAE,min
clusterTwo,MIER1,231,0.16105041543467546,rawMAE,min
clusterTwo,AIMP1,232,0.16119401728373198,rawMAE,min
clusterTwo,HERC1,233,0.16139063083113425,rawMAE,min
clusterTwo,ARHGAP15,234,0.16141552566178596,rawMAE,min
clusterTwo,SYNRG,235,0.16190526004989925,rawMAE,min
clusterTwo,STK17A,236,0.16193943827615753,rawMAE,min
clusterTwo,CALCOCO1,237,0.16211535403660773,rawMAE,min
clusterTwo,EMC10,238,0.162177461094376,rawMAE,min
clusterTwo,BNIP2,239,0.16278701423507402,rawMAE,min
clusterTwo,KLF12,240,0.1628842412755165,rawMAE,min
clusterTwo,MAP2K2,241,0.16288882610029895,rawMAE,min
clusterTwo,FGR,242,0.16306958103016245,rawMAE,min
clusterTwo,IL16,243,0.16327831150288824,rawMAE,min
clusterTwo,NDUFA4,244,0.16329273688224005,rawMAE,min
clusterTwo,EZR,245,0.1641037974912945,rawMAE,min
clusterTwo,WNK1,246,0.16434916317232526,rawMAE,min
clusterTwo,PPP3CC,247,0.16439257706802327,rawMAE,min
clusterTwo,MAP1LC3B,248,0.16450927567133822,rawMAE,min
clusterTwo,NUDC,249,0.16458981216255575,rawMAE,min
clusterTwo,TSTD1,250,0.16466190859022245,rawMAE,min
clusterTwo,WDR33,251,0.165850750857026,rawMAE,min
clusterTwo,SUZ12,252,0.16624836708117174,rawMAE,min
clusterTwo,NFATC2IP,253,0.16650787509607423,rawMAE,min
clusterTwo,ASAH1,254,0.1667163585473735,rawMAE,min
clusterTwo,RALGDS,255,0.16681743744690197,rawMAE,min
clusterTwo,IFNAR2,256,0.16696504788368377,rawMAE,min
clusterTwo,TMF1,257,0.1669773175423615,rawMAE,min
clusterTwo,SNX3,258,0.167440488412384,rawMAE,min
clusterTwo,STARD7,259,0.16765063924719523,rawMAE,min
clusterTwo,AAK1,260,0.16790438640797195,rawMAE,min
clusterTwo,CHURC1,261,0.16790518073897626,rawMAE,min
clusterTwo,VAMP8,262,0.16804538835612742,rawMAE,min
clusterTwo,C4orf3,263,0.1683044402744865,rawMAE,min
clusterTwo,IRF3,264,0.16847768730309673,rawMAE,min
clusterTwo,NGLY1,265,0.1686266808158995,rawMAE,min
clusterTwo,SERINC3,266,0.16894039151192922,rawMAE,min
clusterTwo,SSB,267,0.16902441426125225,rawMAE,min
clusterTwo,LSM8,268,0.16933228162358474,rawMAE,min
clusterTwo,MYO9B,269,0.169971003348247,rawMAE,min
clusterTwo,FGFR1OP2,270,0.17021698161407423,rawMAE,min
clusterTwo,HEBP2,271,0.17023843215772724,rawMAE,min
clusterTwo,SRSF10,272,0.17042120769283828,rawMAE,min
clusterTwo,IL2RB,273,0.17050160597280672,rawMAE,min
clusterTwo,ANAPC5,274,0.17069535882810927,rawMAE,min
clusterTwo,TSC22D4,275,0.1709562898669083,rawMAE,min
clusterTwo,SDF4,276,0.170985232469749,rawMAE,min
clusterTwo,TSTA3,277,0.1712400061915695,rawMAE,min
clusterTwo,NIPBL,278,0.17150857381456247,rawMAE,min
clusterTwo,CEP78,279,0.17182982512871073,rawMAE,min
clusterTwo,TACC1,280,0.17184862738700848,rawMAE,min
clusterTwo,GPR174,281,0.1729355694689455,rawMAE,min
clusterTwo,CEP57,282,0.17294409944856548,rawMAE,min
clusterTwo,CTDSP1,283,0.17297868708189,rawMAE,min
clusterTwo,GRB2,284,0.17305860482214525,rawMAE,min
clusterTwo,TARSL2,285,0.17342973676582749,rawMAE,min
clusterTwo,SZRD1,286,0.17384078098666073,rawMAE,min
clusterTwo,CCM2,287,0.17387332085070298,rawMAE,min
clusterTwo,SLC3A2,288,0.17419298732626373,rawMAE,min
clusterTwo,UBAC2,289,0.17506227971017924,rawMAE,min
clusterTwo,FAM117A,290,0.17520166640817397,rawMAE,min
clusterTwo,NASP,291,0.17561985813014974,rawMAE,min
clusterTwo,ITGAL,292,0.1757861491842495,rawMAE,min
clusterTwo,HNRNPR,293,0.17620877357262024,rawMAE,min
clusterTwo,PRPF8,294,0.1762950037374587,rawMAE,min
clusterTwo,NARF,295,0.1768084272013,rawMAE,min
clusterTwo,SDHA,296,0.17794518567027798,rawMAE,min
clusterTwo,INO80,297,0.17795102779165176,rawMAE,min
clusterTwo,ALYREF,298,0.17801966580615775,rawMAE,min
clusterTwo,GTF2A2,299,0.17840379317330446,rawMAE,min
clusterTwo,LONP2,300,0.17844290527145126,rawMAE,min
clusterTwo,ATP5IF1,301,0.17873652230783682,rawMAE,min
clusterTwo,KIAA2026,302,0.1789918396469772,rawMAE,min
clusterTwo,PRSS23,303,0.178992620016014,rawMAE,min
clusterTwo,PPP1R15A,304,0.17899317519381547,rawMAE,min
clusterTwo,TCF12,305,0.17927938018600473,rawMAE,min
clusterTwo,EIF2S3,306,0.17942524103043572,rawMAE,min
clusterTwo,NECAP2,307,0.17947571729086648,rawMAE,min
clusterTwo,HEXA,308,0.18003258258650173,rawMAE,min
clusterTwo,SDAD1,309,0.18012537922397448,rawMAE,min
clusterTwo,FDFT1,310,0.18046395596320697,rawMAE,min
clusterTwo,ACSL5,311,0.1805771353892045,rawMAE,min
clusterTwo,FOXN3,312,0.18064152161343974,rawMAE,min
clusterTwo,ZNF276,313,0.18073044439965,rawMAE,min
clusterTwo,CTC1,314,0.18074473644202324,rawMAE,min
clusterTwo,PCBP1-AS1,315,0.18130241514687925,rawMAE,min
clusterTwo,TNFSF12,316,0.18135845674968698,rawMAE,min
clusterTwo,CORO7,317,0.1816668185503125,rawMAE,min
clusterTwo,NPRL2,318,0.18184722537598175,rawMAE,min
clusterTwo,TM9SF2,319,0.18194476530410797,rawMAE,min
clusterTwo,USF1,320,0.18218912613621324,rawMAE,min
clusterTwo,DPYD,321,0.18229355054242474,rawMAE,min
clusterTwo,ERP44,322,0.18302024986597823,rawMAE,min
clusterTwo,METTL5,323,0.18326125373012975,rawMAE,min
clusterTwo,TOMM5,324,0.18327481236319326,rawMAE,min
clusterTwo,SF3B5,325,0.18371476730822445,rawMAE,min
clusterTwo,NUP210,326,0.183914837009627,rawMAE,min
clusterTwo,MDFIC,327,0.184686680018464,rawMAE,min
clusterTwo,BTN3A2,328,0.18534231029198076,rawMAE,min
clusterTwo,PARP14,329,0.18556744240808848,rawMAE,min
clusterTwo,PCID2,330,0.18584242030318548,rawMAE,min
clusterTwo,GRK6,331,0.18602669074155276,rawMAE,min
clusterTwo,LAIR2,332,0.18603286438538646,rawMAE,min
clusterTwo,FXR1,333,0.18651997473520548,rawMAE,min
clusterTwo,TPP2,334,0.18673124490869925,rawMAE,min
clusterTwo,DDX3X,335,0.18680848424240698,rawMAE,min
clusterTwo,RBM25,336,0.1869727679115522,rawMAE,min
clusterTwo,KAT6A,337,0.18754549965634323,rawMAE,min
clusterTwo,NUFIP2,338,0.187665081710352,rawMAE,min
clusterTwo,VAV3,339,0.1877856665723155,rawMAE,min
clusterTwo,NFAT5,340,0.1878308560397245,rawMAE,min
clusterTwo,CCDC91,341,0.18824220026923374,rawMAE,min
clusterTwo,ACADVL,342,0.1882577483709152,rawMAE,min
clusterTwo,CBX4,343,0.18847998845725472,rawMAE,min
clusterTwo,NEMF,344,0.189188772105582,rawMAE,min
clusterTwo,POLR2J3,345,0.18957744257127723,rawMAE,min
clusterTwo,C4orf48,346,0.18968203424713198,rawMAE,min
clusterTwo,HNRNPC,347,0.19007969580640505,rawMAE,min
clusterTwo,RAB5B,348,0.19010747714468273,rawMAE,min
clusterTwo,SBDS,349,0.19015525742630246,rawMAE,min
clusterTwo,SERPINB1,350,0.19015564845876198,rawMAE,min
clusterTwo,LPCAT1,351,0.19044891917067597,rawMAE,min
clusterTwo,RNF115,352,0.190741480220605,rawMAE,min
clusterTwo,ARPC5,353,0.19080531960752498,rawMAE,min
clusterTwo,WSB1,354,0.19094015559619673,rawMAE,min
clusterTwo,CCNL1,355,0.1909854985601,rawMAE,min
clusterTwo,EIF3M,356,0.19111309147248495,rawMAE,min
clusterTwo,MTG1,357,0.19115051864707222,rawMAE,min
clusterTwo,TPR,358,0.1915547013214137,rawMAE,min
clusterTwo,RRP1B,359,0.1916643485238645,rawMAE,min
clusterTwo,RUNX3,360,0.19166822249166,rawMAE,min
clusterTwo,TEX264,361,0.19231526129284723,rawMAE,min
clusterTwo,MAGOH,362,0.19257415873611475,rawMAE,min
clusterTwo,LPIN1,363,0.192686405458601,rawMAE,min
clusterTwo,CMPK1,364,0.19293914227522127,rawMAE,min
clusterTwo,STK24,365,0.1931703013081295,rawMAE,min
clusterTwo,RAD50,366,0.19322389462263523,rawMAE,min
clusterTwo,CUL4A,367,0.193242142876348,rawMAE,min
clusterTwo,NUCB2,368,0.19350195448273544,rawMAE,min
clusterTwo,FRG1,369,0.19376432815804123,rawMAE,min
clusterTwo,TMEM123,370,0.19419867828819198,rawMAE,min
clusterTwo,CDC42EP3,371,0.1944289626222235,rawMAE,min
clusterTwo,LRP10,372,0.19460608467140497,rawMAE,min
clusterTwo,HIKESHI,373,0.19476105682345674,rawMAE,min
clusterTwo,PPM1M,374,0.19517469311192726,rawMAE,min
clusterTwo,JAZF1,375,0.19531242297386198,rawMAE,min
clusterTwo,ERCC1,376,0.19531268688754022,rawMAE,min
clusterTwo,UBE2G2,377,0.195646389705818,rawMAE,min
clusterTwo,KLRC2,378,0.19574176465683002,rawMAE,min
clusterTwo,PITPNC1,379,0.19600152288080175,rawMAE,min
clusterTwo,RPS6KA1,380,0.1960796161414492,rawMAE,min
clusterTwo,KRIT1,381,0.19610918273307448,rawMAE,min
clusterTwo,RPS10,382,0.1964506038448502,rawMAE,min
clusterTwo,C1D,383,0.19647766424647328,rawMAE,min
clusterTwo,FMNL1,384,0.196535115791457,rawMAE,min
clusterTwo,NDUFA11,385,0.1965427153427645,rawMAE,min
clusterTwo,SNRPB,386,0.1967190532456985,rawMAE,min
clusterTwo,CTNNB1,387,0.19687479703706173,rawMAE,min
clusterTwo,FAM120B,388,0.19732051220242372,rawMAE,min
clusterTwo,CNOT4,389,0.1975686207418635,rawMAE,min
clusterTwo,SMG1,390,0.19764050333127853,rawMAE,min
clusterTwo,PHACTR4,391,0.19767943848258648,rawMAE,min
clusterTwo,SIVA1,392,0.19777540782417724,rawMAE,min
clusterTwo,GNG5,393,0.19794866327307423,rawMAE,min
clusterTwo,CASP4,394,0.19801998596129725,rawMAE,min
clusterTwo,ZNF791,395,0.19810358409927298,rawMAE,min
clusterTwo,RBIS,396,0.1981178046718745,rawMAE,min
clusterTwo,SYTL3,397,0.19812275429540321,rawMAE,min
clusterTwo,LEPROTL1,398,0.19853941651736423,rawMAE,min
clusterTwo,USP25,399,0.198752094054733,rawMAE,min
clusterTwo,RPS19BP1,400,0.19889093786363798,rawMAE,min
clusterTwo,PCNX1,401,0.198918291322841,rawMAE,min
clusterTwo,ATP1A1,402,0.1989502651343612,rawMAE,min
clusterTwo,ABRACL,403,0.199014679447999,rawMAE,min
clusterTwo,RIOK3,404,0.19907996525885674,rawMAE,min
clusterTwo,CAMLG,405,0.19988997344576498,rawMAE,min
clusterTwo,KDM5A,406,0.200617970807115,rawMAE,min
clusterTwo,YTHDC1,407,0.20099732573745574,rawMAE,min
clusterTwo,RGS10,408,0.20131443166479,rawMAE,min
clusterTwo,VEZF1,409,0.20159426557702526,rawMAE,min
clusterTwo,SMIM10L1,410,0.201882861558193,rawMAE,min
clusterTwo,MAT2B,411,0.2018964843228095,rawMAE,min
clusterTwo,MCUB,412,0.2019111644703565,rawMAE,min
clusterTwo,OSBPL8,413,0.20209092491053524,rawMAE,min
clusterTwo,ITGB1BP1,414,0.20212023863968723,rawMAE,min
clusterTwo,HNRNPM,415,0.202220885208633,rawMAE,min
clusterTwo,KAT6B,416,0.20237300401003375,rawMAE,min
clusterTwo,BTG2,417,0.2024450282788565,rawMAE,min
clusterTwo,BRMS1,418,0.20266485898271325,rawMAE,min
clusterTwo,RCN2,419,0.20281881253818573,rawMAE,min
clusterTwo,WIPF1,420,0.20302121019984498,rawMAE,min
clusterTwo,NDUFB1,421,0.20307173062263298,rawMAE,min
clusterTwo,ZFP90,422,0.20309590942171798,rawMAE,min
clusterTwo,HSPB1,423,0.20332302063062474,rawMAE,min
clusterTwo,AP1G1,424,0.203360289193141,rawMAE,min
clusterTwo,STOM,425,0.20374990874029372,rawMAE,min
clusterTwo,ZBTB1,426,0.20388476347307574,rawMAE,min
clusterTwo,ZBTB8OS,427,0.20442183406989572,rawMAE,min
clusterTwo,ECD,428,0.204557396036809,rawMAE,min
clusterTwo,JMJD1C,429,0.20542732894858348,rawMAE,min
clusterTwo,TMED5,430,0.20556899978069698,rawMAE,min
clusterTwo,MAPRE1,431,0.2057091741435615,rawMAE,min
clusterTwo,STK10,432,0.20574173095346202,rawMAE,min
clusterTwo,VPS26A,433,0.20574987295275823,rawMAE,min
clusterTwo,DOCK10,434,0.205865811155622,rawMAE,min
clusterTwo,NIN,435,0.20587674377002046,rawMAE,min
clusterTwo,NMRAL1,436,0.20603032959670725,rawMAE,min
clusterTwo,GIT2,437,0.206098673109882,rawMAE,min
clusterTwo,RELA,438,0.20613581729318176,rawMAE,min
clusterTwo,TNFAIP8,439,0.20645145217895772,rawMAE,min
clusterTwo,ZNF683,440,0.20645907878451625,rawMAE,min
