cluster,gene,rank,score,method,direction
clusterThree,SLC12A4,197,0.005305250745626351,rawMAE,min
clusterThree,NPIPB11,198,0.0053119617326526265,rawMAE,min
clusterThree,FAM43A,199,0.00531247817930215,rawMAE,min
clusterThree,CDC42BPB,200,0.005318559508961625,rawMAE,min
clusterThree,TRIM32,201,0.005335523785207026,rawMAE,min
clusterThree,LRP8,202,0.005338920510202074,rawMAE,min
clusterThree,TPRN,203,0.005373432574467374,rawMAE,min
clusterThree,DARS2,204,0.005374477940322874,rawMAE,min
clusterThree,ZNF77,205,0.0053783987488873995,rawMAE,min
clusterThree,LINC00544,206,0.0053899958928106005,rawMAE,min
clusterThree,MAN1B1-DT,207,0.0053959979432639015,rawMAE,min
clusterThree,OSBPL1A,208,0.005425182616830376,rawMAE,min
clusterThree,ZNF223,209,0.005440116923843474,rawMAE,min
clusterThree,STXBP5-AS1,210,0.005446033922373701,rawMAE,min
clusterThree,MCAT,211,0.005447157766158148,rawMAE,min
clusterThree,NLRX1,212,0.005448919872819201,rawMAE,min
clusterThree,GGH,213,0.005454508636021451,rawMAE,min
clusterThree,HIST2H2AA4,214,0.005456128221410975,rawMAE,min
clusterThree,LINC01001,215,0.005458857632071776,rawMAE,min
clusterThree,SLC16A6,216,0.005460040392117751,rawMAE,min
clusterThree,BRMS1L,217,0.005465282333353525,rawMAE,min
clusterThree,RFC3,218,0.00548164220348465,rawMAE,min
clusterThree,AC245014.1,219,0.005501834351081076,rawMAE,min
clusterThree,P2RX7,220,0.0055245529593330005,rawMAE,min
clusterThree,DYNC2LI1,221,0.005542800994220351,rawMAE,min
clusterThree,NHLRC4,222,0.0055527393488727,rawMAE,min
clusterThree,PALB2,223,0.0055553368813950005,rawMAE,min
clusterThree,ZNF747,224,0.0055758537072112,rawMAE,min
clusterThree,AIM2,225,0.005577305677482575,rawMAE,min
clusterThree,LINC00891,226,0.005634689173468325,rawMAE,min
clusterThree,GNAO1,227,0.005637236771287475,rawMAE,min
clusterThree,PPP2CB,228,0.00563969388923685,rawMAE,min
clusterThree,DOCK3,229,0.005640218768955975,rawMAE,min
clusterThree,POMGNT2,230,0.005643714259719075,rawMAE,min
clusterThree,TAFA2,231,0.005647578055701351,rawMAE,min
clusterThree,CDCA7,232,0.0056495809480310005,rawMAE,min
clusterThree,ZNF358,233,0.005660547425942775,rawMAE,min
clusterThree,AP005019.1,234,0.005692457482429376,rawMAE,min
clusterThree,ZNF461,235,0.005695944059302474,rawMAE,min
clusterThree,ZNF256,236,0.0056977871083413005,rawMAE,min
clusterThree,PHLDB2,237,0.005710856592105275,rawMAE,min
clusterThree,ENKD1,238,0.005715623576988649,rawMAE,min
clusterThree,ZRANB3,239,0.005752891979954825,rawMAE,min
clusterThree,AL162258.2,240,0.005756631489968299,rawMAE,min
clusterThree,AC008105.1,241,0.005757823396272075,rawMAE,min
clusterThree,PFKM,242,0.005769275982754473,rawMAE,min
clusterThree,TIMM23B,243,0.005776182114174375,rawMAE,min
clusterThree,HDAC11,244,0.005784480284683175,rawMAE,min
clusterThree,B4GAT1,245,0.0057992795697895,rawMAE,min
clusterThree,FAM50B,246,0.005800233923897875,rawMAE,min
clusterThree,STK11IP,247,0.005806337486381151,rawMAE,min
clusterThree,FLVCR1-DT,248,0.005817607994522524,rawMAE,min
clusterThree,MFSD13A,249,0.005829865248873975,rawMAE,min
clusterThree,ZNF775,250,0.005835758702059102,rawMAE,min
clusterThree,LINC00467,251,0.0058516478630133255,rawMAE,min
clusterThree,SNX32,252,0.005856305864352775,rawMAE,min
clusterThree,PLXND1,253,0.005870022124035599,rawMAE,min
clusterThree,TKTL1,254,0.005906790644792626,rawMAE,min
clusterThree,AC007780.1,255,0.005916232011079551,rawMAE,min
clusterThree,B3GAT2,256,0.005920841952812599,rawMAE,min
clusterThree,ZNF784,257,0.005926557158198449,rawMAE,min
clusterThree,ADAM22,258,0.005932014531470826,rawMAE,min
clusterThree,ZDHHC9,259,0.0059350547635833514,rawMAE,min
clusterThree,PPP1R2C,260,0.0059414775567633495,rawMAE,min
clusterThree,AC145207.2,261,0.005947616086559075,rawMAE,min
clusterThree,THNSL1,262,0.00595493256964205,rawMAE,min
clusterThree,ZNF528-AS1,263,0.005959279118907775,rawMAE,min
clusterThree,AL133243.2,264,0.005981207240290074,rawMAE,min
clusterThree,MAP1LC3A,265,0.00599523180556245,rawMAE,min
clusterThree,LIX1L-AS1,266,0.005999907002588452,rawMAE,min
clusterThree,DOLPP1,267,0.006000366734340174,rawMAE,min
clusterThree,TJP3,268,0.006020027825176725,rawMAE,min
clusterThree,PACRGL,269,0.0060260827900324755,rawMAE,min
clusterThree,HID1,270,0.00602665752268275,rawMAE,min
clusterThree,AP005482.1,271,0.0060301713149461264,rawMAE,min
clusterThree,URB1-AS1,272,0.0060343417074670246,rawMAE,min
clusterThree,SLC39A14,273,0.0060430994644727265,rawMAE,min
clusterThree,AC116158.3,274,0.006046288005501875,rawMAE,min
clusterThree,ZFAT,275,0.006047864573654575,rawMAE,min
clusterThree,MASTL,276,0.006049871038944624,rawMAE,min
clusterThree,SLC35F2,277,0.0060518558886101265,rawMAE,min
clusterThree,NCEH1,278,0.006054775063070325,rawMAE,min
clusterThree,ZNF552,279,0.006061185983574953,rawMAE,min
clusterThree,ZNF616,280,0.006062519567977525,rawMAE,min
clusterThree,SDR42E1,281,0.0060732746497511245,rawMAE,min
clusterThree,ZWINT,282,0.006075990697008873,rawMAE,min
clusterThree,RNF157-AS1,283,0.0060788126556414,rawMAE,min
clusterThree,RLN1,284,0.00608023374662155,rawMAE,min
clusterThree,AC034102.6,285,0.006084625480697825,rawMAE,min
clusterThree,AL133243.3,286,0.006091987078641475,rawMAE,min
clusterThree,DUSP3,287,0.006096584747136374,rawMAE,min
clusterThree,ZKSCAN3,288,0.00610728038517335,rawMAE,min
clusterThree,AFAP1L2,289,0.0061298195691331,rawMAE,min
clusterThree,RCC1,290,0.0061353640688465005,rawMAE,min
clusterThree,ZSCAN12,291,0.00614516665730695,rawMAE,min
clusterThree,SH3PXD2A,292,0.00614660059974025,rawMAE,min
clusterThree,NRL,293,0.006149827937885525,rawMAE,min
clusterThree,SIAE,294,0.006150090585441699,rawMAE,min
clusterThree,RCAN3AS,295,0.00615411461471545,rawMAE,min
clusterThree,NIPSNAP3B,296,0.006157602510051474,rawMAE,min
clusterThree,FAM229A,297,0.006157669781427101,rawMAE,min
clusterThree,ATP6V1G2,298,0.006159478667755152,rawMAE,min
clusterThree,LONRF1,299,0.0061623461200610245,rawMAE,min
clusterThree,TRIM68,300,0.0061703236327789734,rawMAE,min
clusterThree,ZSCAN5A,301,0.006180601293167424,rawMAE,min
clusterThree,SOCS2-AS1,302,0.006184777878650625,rawMAE,min
clusterThree,FRS3,303,0.006190196888362876,rawMAE,min
clusterThree,MAMSTR,304,0.006211917780030624,rawMAE,min
clusterThree,HIST2H3D,305,0.006216459398603001,rawMAE,min
clusterThree,CEP19,306,0.006216660590620376,rawMAE,min
clusterThree,HIST2H2BE,307,0.006218079043068901,rawMAE,min
clusterThree,PLA2G15,308,0.006218234074523775,rawMAE,min
clusterThree,AC010247.1,309,0.00626113173957845,rawMAE,min
clusterThree,ABAT,310,0.006272151292421925,rawMAE,min
clusterThree,GDPD1,311,0.0062745590304875256,rawMAE,min
clusterThree,RRP12,312,0.0062820159918127,rawMAE,min
clusterThree,SREBF2-AS1,313,0.006283280781353401,rawMAE,min
clusterThree,AC012313.1,314,0.006284568526418475,rawMAE,min
clusterThree,ZNF283,315,0.006295439038826475,rawMAE,min
clusterThree,AC138649.1,316,0.006305563267390726,rawMAE,min
clusterThree,ICAM1,317,0.006333404664680099,rawMAE,min
clusterThree,SGO2,318,0.006345501534097951,rawMAE,min
clusterThree,SEC22A,319,0.006347979184021576,rawMAE,min
clusterThree,FAM86C1,320,0.006350528431707951,rawMAE,min
clusterThree,NDC80,321,0.006379285944096549,rawMAE,min
clusterThree,LMNTD2,322,0.006407518465879326,rawMAE,min
clusterThree,ADCY3,323,0.006409394345730849,rawMAE,min
clusterThree,AD000090.1,324,0.006415193344058699,rawMAE,min
clusterThree,FKBP14,325,0.0064223052268924516,rawMAE,min
clusterThree,CHPF,326,0.006435069143192102,rawMAE,min
clusterThree,THAP7-AS1,327,0.006443877256608525,rawMAE,min
clusterThree,CALY,328,0.006452640934431023,rawMAE,min
clusterThree,AC114956.3,329,0.00646556224570105,rawMAE,min
clusterThree,AC103691.1,330,0.006472075914844924,rawMAE,min
clusterThree,TCF7L2,331,0.006484752575685026,rawMAE,min
clusterThree,ZNF790,332,0.006508335193450324,rawMAE,min
clusterThree,AC064836.4,333,0.006512492244710802,rawMAE,min
clusterThree,SNX8,334,0.006514031964675526,rawMAE,min
clusterThree,AL355075.4,335,0.006516892913385225,rawMAE,min
clusterThree,GALNT4,336,0.006517019957349924,rawMAE,min
clusterThree,ZIK1,337,0.006518156220925776,rawMAE,min
clusterThree,CAMSAP2,338,0.0065302221909355265,rawMAE,min
clusterThree,KDF1,339,0.006545308164276876,rawMAE,min
clusterThree,IRAK2,340,0.006568696932381825,rawMAE,min
clusterThree,TNFRSF13C,341,0.006569842696793374,rawMAE,min
clusterThree,C14orf132,342,0.006573215456401074,rawMAE,min
clusterThree,MTBP,343,0.006590694595054225,rawMAE,min
clusterThree,AC005070.3,344,0.0065936930943373264,rawMAE,min
clusterThree,APLF,345,0.006598385098147126,rawMAE,min
clusterThree,NEDD4L,346,0.006602980968144274,rawMAE,min
clusterThree,AC104794.3,347,0.006606351556238675,rawMAE,min
clusterThree,AC091978.1,348,0.006606468038309725,rawMAE,min
clusterThree,AC141424.1,349,0.006620471559490726,rawMAE,min
clusterThree,RAB3D,350,0.0066288807021297755,rawMAE,min
clusterThree,AC244090.1,351,0.006670095791740599,rawMAE,min
clusterThree,LMAN2L,352,0.00668255972669545,rawMAE,min
clusterThree,ZSCAN21,353,0.006684135705049575,rawMAE,min
clusterThree,SLC25A15,354,0.0066850588700221505,rawMAE,min
clusterThree,DIP2C,355,0.006690179302482975,rawMAE,min
clusterThree,AL022345.4,356,0.006690459219766125,rawMAE,min
clusterThree,CRYBG2,357,0.006690792594407699,rawMAE,min
clusterThree,TMEM265,358,0.0067171922116041494,rawMAE,min
clusterThree,FLT4,359,0.0067182549422919,rawMAE,min
clusterThree,ZNF443,360,0.006720714846749999,rawMAE,min
clusterThree,NPM2,361,0.0067234516157287,rawMAE,min
clusterThree,MAPRE3,362,0.006723585952163325,rawMAE,min
clusterThree,KIAA1324L,363,0.006723625923523175,rawMAE,min
clusterThree,SLC2A6,364,0.0067286982338969755,rawMAE,min
clusterThree,MXRA8,365,0.006734072913169874,rawMAE,min
clusterThree,DMXL2,366,0.0067434408966977255,rawMAE,min
clusterThree,THBS3,367,0.006750113085662925,rawMAE,min
clusterThree,CDKL1,368,0.006750787935751924,rawMAE,min
clusterThree,HSPA14,369,0.006765912902713951,rawMAE,min
clusterThree,NTNG2,370,0.006769617166339652,rawMAE,min
clusterThree,MLF1,371,0.0067698593845654485,rawMAE,min
clusterThree,SLC22A23,372,0.006770588037640427,rawMAE,min
clusterThree,CNN3,373,0.006774026227762924,rawMAE,min
clusterThree,TIGD2,374,0.00680651176773175,rawMAE,min
clusterThree,POLR2J2,375,0.006819510276846401,rawMAE,min
clusterThree,C21orf58,376,0.00683046284691115,rawMAE,min
clusterThree,PLCXD2,377,0.0068306280503437,rawMAE,min
clusterThree,CIPC,378,0.006832799324483225,rawMAE,min
clusterThree,TRIB3,379,0.006852119944029499,rawMAE,min
clusterThree,WDR19,380,0.006854845992825626,rawMAE,min
clusterThree,CXCR5,381,0.006855320752721176,rawMAE,min
clusterThree,AGAP4,382,0.006860952324136299,rawMAE,min
clusterThree,GPR82,383,0.00686475035083575,rawMAE,min
clusterThree,PHLPP2,384,0.0068661173362236,rawMAE,min
clusterThree,FKBP7,385,0.006869837301335576,rawMAE,min
clusterThree,HYLS1,386,0.006876174970109075,rawMAE,min
clusterThree,ZFP30,387,0.006880341193656049,rawMAE,min
clusterThree,C17orf97,388,0.006884724763306624,rawMAE,min
clusterThree,MAPK11,389,0.006894395024420951,rawMAE,min
clusterThree,ZP1,390,0.006905860651031025,rawMAE,min
clusterThree,CAPN3,391,0.006909534920736549,rawMAE,min
clusterThree,ZNF691,392,0.006916820131742851,rawMAE,min
clusterThree,ZNF674-AS1,393,0.006921679804194725,rawMAE,min
clusterThree,AL035701.1,394,0.0069233987360985735,rawMAE,min
clusterThree,PLAGL2,395,0.006924919599053699,rawMAE,min
